,GBM1,GBM2,GBM3,GBM5,GBM7,GBM10,GBM11,GBM12,GBM13,O1,GBM15,OA1,GBM17,GBM19,GBM23,GBM26,GBM27,GBM29,A1,OA2,OA3,A2,A3,OA4,O5,O6,O7,O8,GBM31,GBM34,GBM37,GBM38,GBM39,GBM40,GBM43,GBM44,GBM46,GBM48,GBM49,OA5,A6,GBM52,GBM53,GBM54,GBM55,GBM59,A7,A8,OA6,O11,OA7
FRY,3.36630675623334,3.42936560196822,3.2369053992276,3.42791110718468,3.18625321479629,3.56282226194525,3.51775932311652,3.66802285881775,3.59591268024207,3.38233660896087,3.3969648790885,3.85505178027489,3.4606782356027,3.77583805622271,3.39207460489187,3.54086456628019,3.56415135115598,2.92398759040096,4.19343945904783,3.80419737985222,3.73832795905995,3.71474616416398,4.13286766038785,4.06837453470121,4.10152526600164,3.66612731425519,3.8348580208108,3.98342460680056,3.44599753637476,3.8401664647247,3.52550556288717,3.79568791247104,3.31139653336549,3.40403055551679,3.34428240883266,3.64656800159499,3.27335713189187,3.37466972609567,3.8712199862709,3.90515275648468,3.84700814140723,3.60069328985167,3.62162634329889,3.69460011020074,3.55814638332209,3.00194129401995,4.02960448119313,3.60953304879067,3.94438578406299,3.81688298479541,3.39239266471958
ZMYND11,3.95794554108856,4.16336889786721,4.03904864247186,4.44964705474278,3.71378520893616,4.15291538585687,4.2758960027359,4.19717454976087,4.19949394624479,4.36083050694256,4.30712191289519,4.51674839695999,4.14617363420496,4.23905047065799,4.25400589784473,4.06403303389507,3.57189124375061,3.79973227180695,4.45416912094274,4.45638721585727,4.47230911503778,4.33044005345844,4.44539282632631,4.47325392133091,4.33177428974633,4.26428555704199,4.31855706418064,4.38772673661968,4.06964445792295,4.28223513071106,4.30454631896694,4.36909254852839,4.11775849297309,4.21436201713239,4.10271419127732,4.38376240394889,4.07827320100759,4.05463951737384,4.30254791346184,4.37055646136829,4.3430256944311,4.2217520735911,4.10088625647433,4.41965114016035,4.11229803855878,3.84896202740824,4.37472611762664,4.22867894162643,4.51239126858523,4.39734849649954,4.41998086418583
AKT3,3.56572152447072,3.78020703199507,3.47423010881389,3.64309334659743,3.45165612763256,3.55503589350871,3.69112315055282,3.70153379273287,3.33283157094835,3.61887069765019,3.64290531806175,3.65115856659085,3.52481813692303,3.49500369998982,3.78381149622392,3.42295045323469,3.27873485731282,3.26666295383099,3.69919343479268,3.73168496002629,3.66918750291923,3.80671003251876,3.84801000288939,3.83506492720544,3.56618143636911,3.79265988858169,3.63481238393132,3.74532654690927,3.63878996415254,3.22349100871971,3.61123224586704,3.53664440922022,3.4716727253153,3.74332079768453,3.35817935452487,3.69218890094915,3.44901979517959,3.78639504094649,3.71586200789636,3.65336323605833,3.92522011655193,3.71250474427972,3.36311385373059,3.65950936929558,3.5545585688889,3.41015443882622,3.81835629438397,3.90111003780947,3.70995013377589,3.94941767373791,3.26654495326958
ARL4C,3.7202935416946,3.651814443406,3.68002151109726,2.90932598479396,3.60514811139644,3.31607733236766,3.17913625525169,3.17690003042898,3.07596207984265,3.04238096164083,3.07445584118449,2.84890434359477,3.36057713194992,3.27488260836893,3.1667162927197,3.65031500420287,3.7680131407706,3.88309762191682,2.11843338350069,2.57283792565425,2.70435216804744,3.33185105831033,2.70758294927721,2.5188178396627,2.3383987166424,3.2436136656215,3.05022039548063,2.72322656026892,3.53780096762093,3.12963382979768,3.34312133267412,3.11953762727066,3.74165016008242,3.35101317568305,3.7693384003195,3.21491904862982,3.44866922555382,4.04702001951264,3.26746460233848,2.7723796576943,3.26959279102406,3.26279293239878,3.37598167531621,3.07907265885318,3.19393841592548,3.88775403656518,3.24281215681873,2.92060798313262,2.67752391789684,3.16568255536106,3.24599234756677
ARIH1,3.44061772381587,3.78133451531677,3.65513699356624,3.81206813258662,3.65076295340549,3.522191408366,3.56382921203288,3.79750775629203,3.53774393674252,3.58218783524478,3.48608630760447,3.85698123939647,3.52084771573581,3.58013660309785,3.63434575273188,3.63078899276355,3.68567117120926,3.46195629054735,3.80623927827479,3.81243068757864,3.83785675941937,3.62728523831879,3.77243349381959,3.82056891029163,3.63816935865451,3.64681743234217,3.60826891076844,3.56714557481319,3.39009218201991,3.3955613902753,3.68379766457295,3.71360779517488,3.59922622351121,3.64053281385062,3.39693214549776,3.68409447814519,3.54239676966516,3.600587519698,3.7733528846337,3.85353376916514,3.723571577892,3.71192358750746,3.66461847413661,3.49247681807697,3.61375009257626,3.7036900580018,3.71950323024147,3.74187927944476,3.93025834604896,3.73666440721367,3.79925664668518
GARNL1,3.35186198703871,3.25538540699199,3.46098829882983,3.59404044128271,3.14721582076139,3.53874297011874,3.48730626079201,3.47926153172658,3.34808649241085,3.41443616108538,3.3570770306991,3.64109974203161,3.54144294394718,3.43917237009629,3.43055570769558,3.10983257030329,3.10145251967282,3.02318000256716,3.78391793646813,3.61631058721088,3.73841870704732,3.6152218668187,3.76694193264649,3.74207736906028,3.59990063991223,3.57589288536027,3.52251165477335,3.71194449500001,3.37142826950815,3.43416843405905,3.41728182432728,3.4830354138643,3.36785553816865,3.47223776464046,3.23944914100231,3.54932407976215,3.43319503327413,3.39021563052245,3.44687735540776,3.69638941832521,3.60769215831255,3.33519564004623,3.56283022414138,3.45169235377358,3.36825749695788,3.26778681701962,3.33175941995769,3.47932404629703,3.75127117264644,3.7299646615625,3.49020198148384
AI982758,3.67025429760695,3.40694533290864,3.62569203541829,3.36633739745542,3.30752876921953,3.47585488944043,3.49065490014396,3.46187878062207,3.47960122024289,3.5788538977552,3.66461697000245,3.52173848612841,3.52659667568287,3.58139310019979,3.2880586488005,3.27156166346992,3.43031923720774,3.4340862816938,3.84255083056299,3.63655900249222,3.58280977584453,3.76330644897981,3.77838165486012,3.63474250176838,3.80078386653842,3.60750048771393,3.65762876265518,3.624602901342,3.57035598957814,3.52481437537984,3.5668581474559,3.52736241167298,3.28826890479368,3.49018821524536,3.51779755307892,3.6398744914902,3.45780547233989,3.55313522686054,3.58205699624436,3.74519303480859,3.77455586801284,3.59652133486738,3.44009306965476,3.80743841724286,3.30208058514823,3.39950723886158,3.76298673593842,3.75024179662212,3.5333374194225,3.71212309500634,3.29673296123353
DENND4A,2.70365757902848,2.77971406670398,2.576770824365,3.6833091576573,3.32117407676582,2.66302587858183,2.93240831116077,2.95065785560331,2.65670272549003,2.61792563980017,3.24033454392345,3.75765705850065,2.618220733695,2.76034330794155,2.86277458923045,3.57840263266449,2.96491976511735,2.58120073919469,3.22627760873104,3.76217264237312,3.5517959538077,2.67218193660039,3.30865169051237,3.57872193576039,2.7083979524619,3.30635725087648,3.44810407237502,2.82665196585626,2.63386217205593,2.77843706684663,3.48241976599659,3.54607838655349,3.20857732092534,2.78479339934769,2.64748175109305,2.75764954631688,2.68837799244603,2.80716890288897,2.78503569670348,3.64163986434253,3.42643757144265,3.09071468634784,3.65999668438979,2.55664859204174,2.72904080360859,3.22769264212972,2.99521561266102,2.84448525267811,3.80946186952374,3.17563037290869,3.68625551388462
GLUD2,3.43085679147183,3.58607744080616,3.36014753121838,3.65526418905356,3.42175310772038,4.01195711911131,3.58917946964772,3.63773742686666,3.28808974626022,3.84731515229352,3.60699786199485,4.04819424730626,3.87404440385159,3.80806444980688,3.73057193902867,3.39461100965216,3.4406646439658,3.55576931840597,4.11016315163798,4.15517373893189,4.08176587970585,4.03791152120188,4.12678923686792,4.22395600262208,4.17329037002109,4.01735927189811,3.7829604655332,4.15740762389048,3.69923701334553,3.87596307989118,3.61626298844143,4.03184512470743,3.6016087421568,3.7618154182408,3.34303007075445,3.971954830804,3.38740548913596,3.88206780485323,3.82750962055465,3.79389657137173,4.15632601081221,3.83209300438677,3.33069556743822,3.59926479918364,3.70921634944182,3.34545705220673,4.09684343924753,3.92557331171828,3.9564453970383,3.91416765823016,3.49079337704104
ZFP91,4.33796217253334,4.32738971200113,4.28944847524468,4.2818975714201,4.34632218148898,4.44527811096097,4.40903448897058,4.30925378613817,4.34955076526225,4.27572370392182,4.36346585564035,4.50697320917935,4.32112050579349,4.32273367032449,4.38385518644635,4.25086066077025,4.13052751711956,4.29892386718758,4.34047606108112,4.38287102369343,4.47617839200584,4.33780961056026,4.30364897828814,4.4936642187348,4.40139983419074,4.35863779676025,4.2938400160859,4.34734908481778,4.31351291505878,4.35939863555117,4.34128200998491,4.29316972051937,4.200711873675,4.30400475546772,4.34093740332385,4.42699309338554,4.32173973439675,4.28441349708771,4.39868094278574,4.59030440556955,4.30086684401478,4.24369214932106,4.3781205180841,4.31249955028107,4.28156960575076,4.2275527605566,4.36902799370007,4.34713370888906,4.4353172890951,4.3999693909262,4.55308073370785
P15RS,3.91827914561025,3.9669154957405,3.98433181432899,3.98698623171611,3.85926538341806,3.97862312555651,3.94640333043458,3.94511785662017,3.903710313433,4.01099524641294,3.95001411249492,4.13413042319387,3.82299173787367,4.10795174187518,4.06649111223868,3.55882408709872,3.90171571579922,3.55933161192446,3.97926453380344,4.07977744866916,4.20064897480288,4.17971152011554,4.08132955394377,4.12631710396942,4.13966311282159,4.14700649988992,3.94643226932039,4.17214536765824,3.83744348088802,4.02975045962212,3.71052091058531,3.9416286365757,3.8102743991741,3.99838455066826,3.79434818550043,4.06948579554506,3.90017326440961,3.74285791244541,4.27303117365706,4.05818022167754,4.18960980544358,3.74754665908066,3.96340977944513,3.92774135691045,4.00542162490745,3.80797059229542,4.05886101213248,4.09143550664571,4.05373538366171,4.22795258902728,4.03665272502141
MIB1,3.82778288370908,3.99479500962198,3.91143557480997,3.6780895177977,3.86566404874797,3.97414849282717,3.64088294886181,3.79112415334998,3.79780207967572,3.99387929342375,4.05191243233123,3.96822598502782,3.78283810902199,3.95873245613715,3.75059208297098,3.78266149402468,3.81335978228739,3.67017494964036,4.09551654355149,3.94240201513554,4.01323398014295,3.98327365743254,3.99422892076572,4.10274706677146,4.03977286874945,4.08251354613296,3.94718351385,3.98073060353488,3.95721552714608,3.88161783483769,3.81416372616899,3.91146150852479,3.59309846003612,3.94760578801389,3.83768974075751,3.90613897232589,3.70194797753552,3.7818644729502,4.05615481749132,3.96175971171861,4.03904082248893,3.70069800725971,3.75079949827459,3.98886276754829,3.81180274968652,3.74098683521184,4.00814447707739,4.0406407841535,3.8720554697541,3.88741264991907,3.94486951541606
PPM1A,3.46593176794187,3.39077212782434,3.30876433507156,3.65682965471952,3.22595558914472,3.49412299516142,3.68069775792378,3.56741987753943,3.34708381280593,3.72610702085278,3.56428817019415,3.72539703144001,3.59664074277722,3.6364858903696,3.75868303306366,3.22606398777939,3.227832735674,3.38854788283753,3.82999603310391,3.70895430420525,3.90255346489723,3.96340311756253,3.93403133355475,3.77737070124602,3.79748497995707,3.89419523002638,3.74723960978624,3.53392856932584,3.49392151579196,3.46506504580761,3.35309473593271,3.55241169982014,3.32044582520198,3.64388843024194,3.44160214111607,3.59179127497236,3.30652924572066,3.53305013342114,3.63110350605557,3.49918460469401,3.81488398346703,3.62238034973831,3.40414411162629,3.70327839208951,3.26960119509711,3.58471117888139,3.34737256433236,3.7157120180884,3.6927555580703,4.0131094378003,3.3846576542368
GUSB,3.88966736457397,3.66661035190617,3.93903731779328,3.39775774046489,3.99520072673557,3.73155476157891,3.58477162893482,3.59219208516592,3.72473614164839,3.74815405764505,3.94397024793715,3.52060142474221,3.78236633084345,3.59475740335339,3.55669885483762,3.82107160715565,3.86903072399621,4.18668443510938,3.49486794898629,3.37789608278392,3.55913617601024,3.22325315623256,3.37535904389917,3.50834653600429,3.45542368580207,3.34846569749727,3.73129900459954,3.66307446796287,3.80407772677357,3.71492503929088,3.85741524577362,3.65685874940674,3.79817362627075,3.92256987279698,3.853404811852,3.55507557631893,3.80002509198737,4.01764926642235,3.47533306233111,3.66159879724909,3.28078249542434,3.68076569609422,3.86502528496534,3.81485810950919,3.8398748275633,3.89203530074148,3.6059346936612,3.60136989226684,3.56470736168203,3.35655663468769,3.8647705123076
ACBD5,3.86297629766581,4.15991028265308,4.05705549491502,4.07532041226667,3.9073846465424,3.99072994333546,4.00531494274466,4.11188661543591,4.1314399702604,4.35081308646959,4.33480876238687,4.18909767104631,4.0687049601681,4.14561523453803,4.09630679353595,4.0577045878453,4.1587560137646,4.00278983088059,4.45318172989051,4.21791249979567,4.31501830269091,4.25331231527216,4.31283192375447,4.23069389654768,4.40415753771614,4.28473589614586,4.31324666373854,4.18122244572241,4.03263479480369,4.10685407561099,4.22930094469078,4.16739597333634,3.98232700915529,3.95027861985923,4.06356707185724,4.32801954031429,3.99595798790944,4.00577297167238,4.26206852855319,4.35203139594555,4.302019168304,4.16510849509425,4.02142697922722,4.41885865382487,4.03513836295578,3.89217911485469,4.43847030846624,4.28310118098022,4.12112418233468,4.30134639420077,3.8894666470446
VPS24,4.37167740553685,4.30227751540556,4.47700195211699,4.27109313936537,4.4176589392133,4.45938800907429,4.610824248567,4.49142246279097,4.42075147881214,4.40738140258145,4.49081366083009,4.30834599495376,4.42230546935474,4.41550616757636,4.59335630182599,4.64524452596803,4.48268531043353,4.42466459843545,4.54084381531946,4.29463440003748,4.3065969955605,4.6722878156022,4.49571226465156,4.19639988168631,4.59753193290284,4.65211774565145,4.61528116497492,4.46991381171308,4.63138240536202,4.59632950979708,4.64155035323061,4.59279329540659,4.5979366895871,4.37229066482208,4.37197125250967,4.44785696193458,4.39872231922554,4.45583775564707,4.40167378458658,4.23798903860783,4.66384136538534,4.49896573370698,4.46303982995518,4.56216815049201,4.47933816124505,4.32724774076557,4.39780592995659,4.38444180548786,4.21954850813974,4.59350690278717,4.35375244083525
SERPINE1,3.49991818672513,2.8975325257413,4.07330962807096,3.6088804914032,4.46986578182351,2.70370139929332,3.51507336906328,3.16059036859506,2.62970106986837,2.98513939455255,2.28834984857794,2.63462335394123,3.24755521012753,2.28183527540939,3.48479507975416,4.46782209270956,4.20008140616192,4.51374009093873,1.9669063565444,2.72183204097725,1.48628876096057,1.83078748770256,3.02437317989242,1.89366746055368,3.0501097368537,3.2619583726044,2.95688749541217,2.88995349544609,3.39055325445579,2.32172681519661,3.137279717825,3.28740620758266,4.07793702130769,3.33174525778087,3.18217546780683,3.16792197154717,3.48489064736302,3.67571511698937,3.00955287078806,2.93935898336173,2.08465848227806,3.61736996350777,3.62178023746959,2.86605801833437,3.23938032296653,4.53451363897821,2.88475685895034,2.23677147550751,2.3600364629684,2.81639178513425,3.13455448003964
AF116616,2.0490551316955,3.51046229872123,2.02952987087977,2.52865321690912,2.37160716128176,3.08852801767432,3.31210390959348,3.39440737352424,2.06677676108279,3.78267746824585,2.35675226214756,3.17104420732084,3.60194456223108,2.39568800890721,3.59808193057598,1.96882371264981,1.88891486809315,2.37161085280239,3.63949804373871,3.24503221063641,3.56346554069624,3.71984542258376,3.48040567803393,3.27531964868083,3.69381265648211,3.7853960420735,3.19338398399258,3.68297891533855,2.21082396592413,2.4927198902255,2.40329557694621,2.12657943814969,2.34891789547824,2.99249298630566,2.184986537238,3.65032219368208,2.17621573896589,2.04011952240798,2.23092127899,2.88625151533161,3.75194981718329,2.41263859686558,2.40555466226529,2.35751177531816,2.97084412368086,2.46687503145951,2.99489494742368,3.25669586237086,2.85409582884931,3.70881201394798,2.44158203157337
SLC18A2,2.97848637903111,3.21395316126449,3.32912175524769,3.36156258385495,3.23033931205773,3.17324310189068,3.01509222140191,3.24175934228869,3.41925585512355,3.74864147283136,3.86323771815817,3.24207209699954,3.25871388800397,3.35821895026759,3.37275555517183,3.10621674330765,3.15989669891637,3.35552909999229,3.64628498976352,3.14107489547436,3.5220065885375,3.51986184380887,3.43207173020388,3.39461468578129,3.48382641400171,3.6367273442398,3.65188414898053,3.28900556290045,3.20719796899927,3.28209710813207,3.19193394737422,3.24146329926129,3.30621479959401,3.0107950414838,3.16263548879821,3.39516330540868,3.23154375058575,3.18569510836071,3.52279908836759,3.59136149613591,3.60099531732932,3.54620830077817,3.20140258710977,3.62389528806761,3.14432445539835,3.03878621903087,3.50533980494682,3.22001206171696,3.16058526771144,3.7055775650175,3.1836547000861
ZRANB1,3.72429143836919,4.04317995398076,3.66590710530873,3.90107660664813,3.78669209289931,4.0463894458304,3.93608521825343,3.98036052853092,3.66314333291827,3.96785276456129,3.84130990548976,3.96287272122939,3.90408035122302,3.94159599753667,4.05817581547677,3.88201384217867,3.59225094766059,3.79466904629927,4.03873406487806,3.96994131440864,4.08585561409923,4.07089990743336,4.04022903453329,3.974320339954,4.02075607078027,4.09650575733318,3.87834080175743,3.97995043445422,3.83827998106515,3.9764052826778,3.66963072392096,3.85394472860913,3.84509903268622,3.87687773227055,3.59865177291803,3.94488263106775,3.83216594014177,3.6984803653994,3.92865716973552,3.89891503425173,4.0211987707225,3.64067012028376,3.68322801662764,3.90424405558536,3.76886539898703,3.71517522361177,3.9001280096762,3.95354292518221,4.00517974004255,4.06297575399749,3.64345178815566
ANGPT2,3.37180258415533,3.03505852798624,3.57012303569861,1.61666452476401,3.03433923169585,2.91670655549723,2.57760323147887,2.97220052337033,3.39059972348189,3.2160381032233,3.30908290976702,2.576872086138,3.35613604304748,2.88170355492334,3.28738424845118,3.53373902126939,3.41865554435688,2.96362257518292,2.71207194149106,1.73679475492436,2.42167630325228,1.86272157087681,1.70361805107518,1.82259954322127,1.76769005370415,2.68098510907539,2.81155489917914,1.8884883904624,3.15208674826007,2.7362426790109,3.11209869983725,2.97891741568695,3.21087715063825,3.4978600326448,3.40742948782425,3.15656459667678,3.61100597073776,3.49314382323018,2.8930306670467,3.02186420570842,1.71353254246363,3.0819489972548,3.10278586967908,2.7152066852405,3.08644917223456,3.30972680848378,1.91182319428313,2.05474707538249,2.58969274458464,2.4872402176157,3.24389264335387
WHSC1L1,4.18515168093005,4.29276095531481,4.20835854772139,4.42556274866573,4.22554394414397,4.20561531420126,4.2345666323545,4.30057179050166,4.32778831593706,4.35958552989717,4.37204936670305,4.43718434303121,4.24642515814153,4.15842307798115,4.3117977967238,4.25044952357086,4.15376076464489,4.21853243311048,4.44209309056357,4.38159923418293,4.29085956592892,4.26090712519007,4.36503340390382,4.50865291992917,4.35672659106678,4.33293539218744,4.25101301918259,4.23232146511109,4.17949376646547,4.16409729051473,4.2582367283486,4.23498890499984,4.13430447556869,4.15177872817486,4.23762511046896,4.25443287833148,4.23819268415664,4.17601412150568,4.4613253146952,4.30931491277613,4.35931868694606,4.12954559740821,4.2540043975698,4.17368271251739,4.22001951956244,4.24451798226455,4.29155394123898,4.4025590774174,4.39834883472911,4.32513937181623,4.21396003396592
