,GBM2,GBM4,GBM5,GBM6,GBM11,GBM13,O2,GBM15,GBM23,A1,OA3,A2,A3,OA4,O5,O6,O8,GBM33,GBM34,GBM35,GBM36,GBM37,GBM39,GBM43,GBM48,GBM49,A5,A6,GBM54,GBM56,GBM58,A8,O11,OA7
VPS24,4.30227751540556,4.43749204897839,4.27109313936537,4.44990053184944,4.610824248567,4.42075147881214,4.54634439734349,4.49081366083009,4.59335630182599,4.54084381531946,4.3065969955605,4.6722878156022,4.49571226465156,4.19639988168631,4.59753193290284,4.65211774565145,4.46991381171308,4.54432427694194,4.59632950979708,4.51003254878366,4.60483676872621,4.64155035323061,4.5979366895871,4.37197125250967,4.45583775564707,4.40167378458658,4.4592671274552,4.66384136538534,4.56216815049201,4.55855990120472,4.54380370192979,4.38444180548786,4.59350690278717,4.35375244083525
SERPINE1,2.8975325257413,3.74889039538271,3.6088804914032,4.00160829433232,3.51507336906328,2.62970106986837,3.17338675541987,2.28834984857794,3.48479507975416,1.9669063565444,1.48628876096057,1.83078748770256,3.02437317989242,1.89366746055368,3.0501097368537,3.2619583726044,2.88995349544609,3.15008314542518,2.32172681519661,3.93821476141393,3.03845483633728,3.137279717825,4.07793702130769,3.18217546780683,3.67571511698937,3.00955287078806,2.18924319806571,2.08465848227806,2.86605801833437,3.37554364068376,3.14761944494026,2.23677147550751,2.81639178513425,3.13455448003964
AF116616,3.51046229872123,3.00004429577811,2.52865321690912,3.35508929740095,3.31210390959348,2.06677676108279,3.43008892952254,2.35675226214756,3.59808193057598,3.63949804373871,3.56346554069624,3.71984542258376,3.48040567803393,3.27531964868083,3.69381265648211,3.7853960420735,3.68297891533855,1.9253533526732,2.4927198902255,3.41590507871116,2.02677832865953,2.40329557694621,2.34891789547824,2.184986537238,2.04011952240798,2.23092127899,3.66237661821847,3.75194981718329,2.35751177531816,2.97872179174945,2.37905157618437,3.25669586237086,3.70881201394798,2.44158203157337
SLC18A2,3.21395316126449,3.15768337626976,3.36156258385495,3.14175226310494,3.01509222140191,3.41925585512355,3.72110354913009,3.86323771815817,3.37275555517183,3.64628498976352,3.5220065885375,3.51986184380887,3.43207173020388,3.39461468578129,3.48382641400171,3.6367273442398,3.28900556290045,3.36620024248543,3.28209710813207,3.27892865491703,3.4337549572845,3.19193394737422,3.30621479959401,3.16263548879821,3.18569510836071,3.52279908836759,3.51687263089232,3.60099531732932,3.62389528806761,3.23508458329981,3.28838852633015,3.22001206171696,3.7055775650175,3.1836547000861
ZRANB1,4.04317995398076,3.7170419853862,3.90107660664813,3.81173220810322,3.93608521825343,3.66314333291827,3.96008902049315,3.84130990548976,4.05817581547677,4.03873406487806,4.08585561409923,4.07089990743336,4.04022903453329,3.974320339954,4.02075607078027,4.09650575733318,3.97995043445422,3.71600651731365,3.9764052826778,3.84389387278203,3.89190274692304,3.66963072392096,3.84509903268622,3.59865177291803,3.6984803653994,3.92865716973552,3.93423319812526,4.0211987707225,3.90424405558536,3.79873024729719,3.84411113308932,3.95354292518221,4.06297575399749,3.64345178815566
ANGPT2,3.03505852798624,3.83742504207751,1.61666452476401,3.3487095615276,2.57760323147887,3.39059972348189,3.09303520129852,3.30908290976702,3.28738424845118,2.71207194149106,2.42167630325228,1.86272157087681,1.70361805107518,1.82259954322127,1.76769005370415,2.68098510907539,1.8884883904624,2.83814672838961,2.7362426790109,3.22811021880239,2.84004270291915,3.11209869983725,3.21087715063825,3.40742948782425,3.49314382323018,2.8930306670467,2.91057158207779,1.71353254246363,2.7152066852405,3.19979465677551,3.16527490080546,2.05474707538249,2.4872402176157,3.24389264335387
WHSC1L1,4.29276095531481,4.21590125844795,4.42556274866573,4.09143684364671,4.2345666323545,4.32778831593706,4.1790478091676,4.37204936670305,4.3117977967238,4.44209309056357,4.29085956592892,4.26090712519007,4.36503340390382,4.50865291992917,4.35672659106678,4.33293539218744,4.23232146511109,4.26327669805484,4.16409729051473,4.17637886941784,4.16480048376765,4.2582367283486,4.13430447556869,4.23762511046896,4.17601412150568,4.4613253146952,4.31297714364983,4.35931868694606,4.17368271251739,4.24648661537484,4.17230165168095,4.4025590774174,4.32513937181623,4.21396003396592
AI690169,3.87142919764728,3.64087560140984,3.87580714577558,3.55672669575335,3.80865422682984,3.769074469978,3.84162253317285,3.94511667391012,3.85684859177989,4.15809151639283,3.89771086356361,3.95591820670463,3.85015083252471,4.0216446558584,4.16164858561829,3.86088050574934,3.94595735905452,3.82317905643238,3.70691142255456,3.58619862850712,3.7582272256912,3.64711820454429,3.798794304801,3.78768167456612,3.51954488847067,4.05805907285937,4.18555178684957,3.98081962337107,3.82190964960101,3.75627399454906,3.73854829148921,3.98416460479046,3.8014567414768,3.73511148199263
SAMD9L,3.15679984314112,3.84859833139152,3.38084936651625,4.04187913828873,3.68257130640719,3.67184589405962,3.35692851884112,3.26356766477891,3.75591439752778,3.33850589677233,3.44671963804004,3.07796641929579,3.13053992900884,3.53829253261661,3.31388071280366,3.18028504905401,3.86290430797491,3.89203724976051,3.48379191627225,3.79920155297875,3.18877778976045,3.78441143533397,3.69562647554885,3.81731919959862,3.71052310963807,3.12232566715024,3.40103123349408,3.00011811203657,3.47157479052112,3.97010883250762,3.61807132822927,3.29880440651209,3.14236193072548,4.11435890688001
BC001425,3.87696704499543,3.988508122722,4.01862686203758,3.91341093685175,3.72253068307167,4.05520695004061,3.76044118181087,3.9504580813572,3.77209606441094,3.43154194918795,3.90602790966111,3.66331290169166,3.47414951167377,3.39993491171562,3.39709021896348,3.71713395945754,3.75562388286628,4.03208023229519,3.80118218392556,3.89662910223049,3.79235372209527,3.94479258858239,3.80947904283477,4.17648345250341,4.04983947201723,3.22503517610558,3.19477456309171,3.47013680217261,3.55890443875818,4.0394582206322,3.93149814531209,3.64420365238687,3.79990077252494,4.16029366763036
TBC1D9B,3.77197383841174,3.79603626575991,3.78126136197839,3.84641122044885,3.85081097856677,3.78349344883093,3.82065575269284,3.81559780243824,3.84512136720565,3.68181024262362,3.71916226049856,3.7108756598415,3.57213662815048,3.67581856244397,3.67661597826263,3.85242454435507,3.76170522423797,3.72376227912587,3.64832321638418,3.89083086194776,3.82321827214568,3.73040416190114,3.82774911456905,3.89181929523942,3.91392908402105,3.77847735545766,3.5760391973411,3.78907449238008,3.78845325691119,3.80777889508609,3.86890934186637,3.70968370076233,3.78438617792673,3.73446794341379
LARP1,3.47247150547331,3.33272257734873,3.31434531351589,3.56722004890382,3.54363117261127,3.53485415827652,3.51404277447199,3.51628927007478,3.64685758651265,3.43730811795911,3.24460537778555,3.73834128687539,3.58824435943846,3.32246098473137,3.63417860262557,3.800050557253,3.47503234938105,3.57286811854093,3.52761765797599,3.94599704901275,3.52482267667315,3.56608626112566,3.51642959675787,3.35643049995882,3.3994684645159,3.43364600635487,3.77077515680172,3.7574125043376,3.74326150311015,3.62181011754034,3.39491392334385,3.77809739452876,3.66262270731416,3.38632592671005
PPP2R5A,3.44677040568784,3.51828633625979,3.62878186538554,3.55243141849684,3.67962019742442,3.56151448274551,3.14651748520075,3.43987183175504,3.58392625958945,4.0200961080248,3.79544807915936,3.75688961354365,3.75730824991908,3.8023231932799,3.87428805246944,3.56105628149559,3.82210057534116,3.6479467955315,3.54406705167604,3.47970844269906,3.62947035530138,3.48070815043591,3.4608405842425,3.61438567016433,3.65494641883507,3.43932148099162,4.04357469628804,3.67678420771787,3.52285498872243,3.2254537640085,3.61702100633284,3.78100069796688,3.58268911450864,3.52594267338365
RSC1A1,3.29981640285826,3.43231190314844,3.35589746306285,3.52919864317379,3.52686476587923,3.15262525065609,3.34836445273177,3.38381069998159,3.52737388808596,3.25594008143539,3.40386196499813,3.39675555049279,3.39095505594458,3.13019316300423,3.30731543655273,3.313836439184,3.41758959271753,3.5115428742983,3.58011125103174,3.54210706509718,3.52923151389235,3.47945667990287,3.43190163440538,3.20278845956924,3.31957696656072,3.12455736722883,3.39331068564595,3.32303768527173,3.57384975261301,3.53075316692778,3.48574498560858,3.35616741029656,3.40256674319579,3.03070089715148
IDI1,3.90750707775966,3.35685901770144,3.84058048399277,3.49252963497416,3.59088962905586,3.87920630362147,4.1496630057357,4.10273750262474,3.64565586087908,3.95588042273857,4.08830048678969,4.0231154809022,4.04004317224068,3.97867668086247,3.89937750404274,4.04312761701015,4.36583503841606,3.85889519254756,3.90709536110283,3.67019230534658,3.8153753624458,3.99963669103357,3.71304156813435,3.81137329358731,3.64684984977831,3.78664226710358,3.46640239454295,4.06606030942365,3.99779645484071,3.6281084385364,3.83271374920124,3.66580239661723,3.87967900293004,4.00309075048613
SP3,3.57039219485833,3.80673239793761,3.59102195498687,3.7803030514902,3.6967958785247,3.85937838435523,3.67622935220197,3.78143775696807,3.5451687635957,3.60472747087201,3.64233203527299,3.46462678903363,3.68296377546501,3.93566105541953,3.47005014467738,3.39268376598004,3.66214078979272,3.59702491228713,3.78498874433497,3.69035992880981,3.72334671531055,3.7567837888928,3.9714142348543,3.86045240563501,3.84731416467406,3.53345975725834,3.4500980029973,3.41815606018199,3.72946334552951,3.70779654631251,3.76147211615668,3.41327343732437,3.44014635175075,3.74822214880358
SPAG9,3.64833336692913,3.16162790211428,3.54573933983597,2.88920138290475,3.41857553958348,3.18568293070343,3.38268922804807,3.47349762657153,3.26731678200882,3.65794199944505,3.6167701250188,3.47360651232688,3.71544642161784,3.80458951536683,3.55048934065467,3.53654569129635,3.4780792642872,3.31925371515948,3.12201162990258,3.35612265389761,3.23944213457364,3.4063248532484,3.27553846457028,3.02540500419804,3.67644548803784,3.58882926309274,3.43961323639721,3.62759431323615,3.35488486278634,3.32714980957178,3.2586640961091,3.59128348082561,3.53696830389918,3.52572669715255
RABGGTB,3.31199890348105,3.43817213099945,3.41351551627166,3.32360145835964,3.6695127803752,3.15750089045398,3.43738093825986,3.2751986767951,3.4746043324218,3.55566506796209,3.33775986871984,3.5387309109158,3.63179106569854,3.83283514967262,3.49537461040706,3.43523452478724,3.50911027537865,3.38019531728865,3.3375922249,3.40003087263526,3.53302455091857,3.40708670683289,3.44643075499649,3.36918671787119,3.40066282032085,3.35784778889884,3.74586080899789,3.42380648930465,3.47547723762039,3.24638088187649,3.31132634730534,3.82152499153167,3.50958730077466,3.39864160896941
FDFT1,4.04088284013485,3.84831729194989,4.04262142001972,3.66617312242619,4.08021454148483,4.14871469943198,4.18015487497,4.11323561089433,4.13382369299743,3.95289444427255,4.28213825188599,4.1674087928532,4.04220291461991,4.13940097350904,4.19361251571192,4.2535724416713,4.32192232192187,4.06888418006226,4.0052915609651,3.80419233531683,3.93189179575824,3.85857797843311,3.73271260791868,4.09773647026894,3.81337192986949,4.04357092506053,4.10008647189505,4.16587275220878,3.86540076947251,3.77935727485498,4.03292020483712,4.26322299660836,4.0957124553761,3.9316216410392
SOCS3,3.35755982041288,3.97117570818813,3.45430218634184,4.1146342660619,3.18898975852996,3.38332695881141,3.1554271386398,2.87309322082572,3.55358061359938,1.75581389778315,2.80729143014797,1.15335747148297,2.12402793527083,2.63078370829516,2.67948422404259,3.4459838503825,3.14289074303406,3.0083007459962,2.65806198185944,4.25552948313793,2.91363268202384,3.19714156165079,4.32252617044468,3.43613655677172,3.47473463045599,2.80343662957648,2.98225449428384,3.14480514727596,3.27641515522363,3.817639199956,4.27741822024801,2.43324324266773,2.54330798472453,4.07630558386507
TGFBR1,4.08117993173608,4.46905499330648,3.79280505313781,4.15982796230077,3.98310522717399,4.28129468386902,4.21041556296269,4.23177901693968,3.83019910442969,3.8651213934702,3.68306965340001,4.0128924567047,3.86229880096819,3.94583329840136,3.83280483464777,3.7880260350344,4.12350838005383,3.986649487791,3.87914303546881,4.3435203733169,4.02949387970225,4.17503446500991,4.2587118054766,4.40553801884477,3.91755476531113,3.94005036440282,3.60310917276316,3.43725115413674,4.34855625262376,4.2050746519005,4.59020318205147,3.88473834136035,3.61874638288015,4.09545397393326
RABGAP1L,2.99287591591052,2.71848425030661,3.58281806085865,2.56050799945384,3.32477965388201,3.62222076017927,3.02513006333572,3.13621973031435,3.12992308566845,3.62507630346707,3.48926797881172,3.61655364835758,3.85588043285782,3.60683101404099,3.02674402800409,3.41507105323782,2.87529224661998,3.12519847559542,2.88973466034387,2.98669606193435,3.13059683908848,3.06876898370707,2.95210778089935,2.99193366484746,2.95390604218614,3.23511718746885,3.08400184311064,3.40140674494411,2.79493187370593,2.78197713124161,2.94082217641836,3.13620481371253,3.51869683146247,3.23112410737975
USP4,3.67907022870532,3.67291153597914,3.52575400744899,3.66537514481397,3.50952160480649,3.72964127983342,3.72166151206468,3.67278829905494,3.56903383278716,3.52560863478656,3.39829997643441,3.57515284585041,3.45381122915647,3.43020619526523,3.59574713626636,3.5718317674832,3.57393687080215,3.82304258947166,3.74436582893418,3.78334799856013,3.7021359952699,3.69866841241201,3.72750034683877,3.73676004182415,3.66958964714068,3.67676638213959,3.55958551128346,3.49364497349204,3.61224955782711,3.65557020859988,3.64769263685452,3.69262028704967,3.52594564893868,3.54801971122496
DDHD1,3.60035115940569,3.29156375075847,3.68056474951084,3.52902025046208,3.57500299943353,3.54820398947972,3.57132163650787,3.50523235074218,3.67723527121171,3.74004901562841,3.77391495958396,3.65093849181239,3.703934431627,3.7340415921321,3.74365899841637,3.71068944415899,3.71365364590264,3.528330263946,3.54420922914759,3.39423027430769,3.5652248439777,3.56198303655912,3.581174537794,3.66518694567177,3.43489944875346,3.55522967577684,3.80825548076225,3.6540442111609,3.56195326811286,3.40441563524546,3.44237627862717,3.68986793080522,3.71006665213258,3.76660503938047
SLC25A36,3.41071836772809,3.43951616422996,3.59348212001513,2.97591959874382,3.40980467484138,3.43045884612527,3.29875922374324,3.54427633166225,3.29887359033792,3.87815271819461,3.85180173309674,3.50627294079342,3.74222835366852,3.91978416231977,3.45125406024873,3.19316858236309,3.22840241209996,3.38094801224005,3.15377768104979,3.24946985947954,3.3932227114436,3.79962343806983,3.57535275311467,3.4083402146932,3.63765501015098,3.52959639149476,3.60379694835653,3.50629338066194,3.29618720339043,3.29884303732575,3.55860826331855,3.6063442764982,3.64007259037315,3.92724827114162
PPP1R15A,3.05771515892224,3.34082370868701,2.94339706076644,3.1987796616418,3.29214726252775,3.21249895917955,3.39005114265478,2.80165680318113,3.6463563727985,2.54282169375275,2.49592851125659,2.89946208897345,2.78195201886704,2.53113262076585,2.77286423581521,3.26631214899536,2.87816720674347,2.40825353680236,2.69896392417071,3.32743475047542,2.88815870571598,3.00573675686698,3.50755027445018,3.19394119464368,3.16989916296764,2.82906178731592,2.09209576548083,2.98284855128682,3.000209713593,3.21813857723169,3.40361941568161,2.8216641625057,3.06673914723778,2.72971622032669
CAP1,4.02111877219209,4.11009477033105,3.88837659528298,4.05606333388658,3.95996169353741,3.92263355633146,3.95632818686786,3.91330187768013,3.97514659710309,3.94055099801942,3.66261751301581,4.01957199814215,3.98319096277179,3.76743528365093,3.96781160840604,3.97736404351526,3.8742854420513,4.11499427505647,4.05244918322456,4.16728501258194,3.83846101060117,4.09733874529163,4.09321159693576,3.94260542972657,3.95977730327561,3.70522599408992,3.97722085854902,3.80624674162785,4.03935910505746,4.12404738855403,4.18389167820689,4.08124668099124,3.95470970368339,3.92126877985529
ZDHHC21,3.15861063255256,3.43545415353485,3.69609722024352,3.47028683029175,3.5529005076085,3.58930091305507,3.43654825020704,3.397867736057,3.44307827521488,3.73737531022232,3.67361983877474,3.60230291114011,3.61786806265213,3.72917094755595,3.4109269759085,3.63056302433753,3.42335926735155,3.18460172413105,3.02454231111145,3.39614911253963,3.32389120825688,3.39865045418567,3.32897253040114,3.50554026078466,3.52295973364928,3.60873788765213,3.39563823908985,3.60696329516083,3.24503715123564,3.3532728680537,3.41322664889451,3.66183785307211,3.55933808101493,3.53512353416399
EWSR1,3.70057912077697,3.63855644260497,3.87130719913028,3.43968914276275,3.64227780273234,3.55370332742484,3.46870318787872,3.46120504626414,3.77382343886142,3.59653244140768,3.85304378338146,3.44772968282621,3.71776600400794,3.77394945759852,3.50802011724233,3.52305455552568,3.62275577565165,3.50464767066814,3.5827573382538,3.53969521727292,3.47930978685312,3.51394144234161,3.57070763701294,3.52353030601113,3.44744581117373,3.72180295112465,3.63535665687281,3.59665338533909,3.38580478837314,3.70675515223837,3.4993644029157,3.67058072459426,3.59727472577746,3.94041223178395
MRC2,3.54789747157352,4.02531725510277,3.32887580205689,3.89125292668868,3.5997011322348,3.46309440700512,3.335787558511,3.72182635501196,3.55571822311135,3.25780020827786,3.40081005052184,3.29867626729267,3.29448871189276,3.50178175437779,3.32587920200759,3.26654871473834,3.29041484228829,3.4628066414247,3.27536825836651,4.04532516981635,3.22262518169548,3.89986846908045,3.89648206932183,3.68198920801662,3.99531431232061,3.15922088279261,3.47766537423411,3.2177131385705,3.40949607421984,3.887878417325,3.76379706188728,3.39396037007024,3.14342421876784,3.97087120034787
C2orf11,3.807210674352,3.69125287636849,3.62377384938063,3.71887744426305,3.7307222129455,3.50974552143337,3.84747733831646,3.6077282746744,3.81507356793295,3.94036455490085,4.10357995036406,3.83554922843614,4.01845341300528,4.18975330926812,4.0467056661439,3.88492653844136,4.04779084535644,3.54345823922813,3.92800865571907,3.58722859669508,3.75920119956779,3.62528239921373,3.42446444830717,3.63878437706896,3.53678411605962,4.07932602293196,4.00027456102331,3.88114341652506,3.80447732786233,3.60270617484719,3.59675000633055,3.99372193313426,3.79787727211589,3.79586097745663
C19orf50,3.75373109207943,3.79706004119296,3.58849300054369,3.75182893912547,3.67690722996367,3.7426106132501,3.47835723355865,3.84147735226527,3.7362123861441,3.61534930046104,3.56692678478881,3.54051529304603,3.58384972759822,3.76336584007771,3.66366069711793,3.5529255536157,3.73938782898706,3.65914890261008,3.7836656521659,3.74997341271719,3.68024828309081,3.88669383724358,3.75314156992736,3.85167971572941,3.71149619657292,3.67311439485885,3.61099480279386,3.56148933118941,3.68002169256219,3.77060292018269,3.74648411570287,3.85188590937245,3.48139848015267,3.72707613402905
NAV1,3.82141761930529,3.51412945983838,3.83195432235423,3.5076502749668,3.3823728020509,3.5302751487135,3.53120369152366,3.65714279870919,3.60502659892032,3.98844809508302,3.9191731558353,3.68214029098207,3.63147877498462,3.98712287830259,3.61731252229158,3.72273162780081,3.73283145279241,3.40566969780292,3.46973338141612,3.55545564586079,3.45349294026122,3.8364789400455,3.59063544573289,3.58230897678988,3.64375332132864,3.71929166823728,3.50768980998008,3.69587945161404,3.28551117683294,3.89970507633935,3.81089112409871,3.74666859867929,3.62555947573085,3.85627750909488
